/// Options
EditorVersion:1.0|Description:|HasWeather:0
Scene,Geometry/Cuboid,920,0,1,1,1,0,Kill Region Cuboid,102,338,-472.5,0,356.96,0,1.2,8.4,6.3,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,921,0,1,1,1,0,Kill Region Cuboid,102,236,-472.5,0,356.96,0,1.2,7.2,6.3,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,922,0,1,1,1,0,Kill Region Cuboid,-6,315.5,-478.5,0,356.96,0,1.2,12.9,6.3,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,923,0,1,1,1,0,Kill Region Cuboid,-6,213.5,-478.5,0,356.96,0,1.2,2.7,6.3,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,924,0,1,1,1,0,Kill Region Cuboid,48,380,-475.5,0,356.96,0,10.8,0.6,6.3,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,925,0,1,1,1,0,Kill Region Cuboid,-205.5,290,-315,0,358.28,0,1.5,18,22.8,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,926,0,1,1,1,0,Kill Region Cuboid,-260.4,290,-315,0,358.28,0,1.8,18,22.8,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,927,0,1,1,1,0,Kill Region Cuboid,-229.95,327.5,-429,0,358.28,0,6.3,10.5,1.2,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,928,0,1,1,1,0,Kill Region Cuboid,-229.95,225.5,-429,0,358.28,0,6.3,5.1,1.2,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,929,0,1,1,1,0,Kill Region Cuboid,-235.95,359,-201,0,358.28,0,6.3,4.2,1.2,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,930,0,1,1,1,0,Kill Region Cuboid,-235.95,254,-201,0,358.28,0,6.3,10.8,1.2,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,931,0,1,1,1,0,Kill Region Cuboid,-232.95,380,-315,0,358.28,0,6.3,0.6,22.8,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,932,0,1,1,0,0,LegacyBarrier,285.6609,280.8289,-229.5882,0,356.7257,0,4.8,4.8,0.6,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,933,0,1,0,1,0,Racing Start Barrier Cuboid,280.7722,282.9936,-151.8878,0,357.968,0,4.8,4.8,0.6,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,Tag|Name:RacingStartBarrier;
Scene,Geometry/Cuboid,934,0,1,1,1,0,Racing Finish Region Cuboid,285.8488,281.6919,-237.5583,0,359.7029,0,4.8,4.8,0.6,Region,Characters,Default,Transparent|209/255/0/128|Misc/None|1/1|0/0,RacingFinishRegion|;
Scene,General/EditorHumanSpawnPointBlue,935,0,1,1,0,0,Human SpawnPoint (blue),280.225,279.5926,-197.4955,0,0,0,1,1,1,None,Entities,Default,DefaultNoTint|255/255/255/255,Tag|Name:HumanSpawnPointBlue;
Scene,Geometry/Cuboid,936,0,1,1,1,0,Kill Region Cuboid,285.8488,281.6919,-237.5583,0,359.7029,0,4.8,4.8,0.3,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,937,0,1,1,1,0,Racing Checkpoint Region Cuboid,285.8488,1400,-237.5583,0,359.7029,0,4.8,300,0.45,Region,Characters,Default,Transparent|51/255/0/130|Misc/None|1/1|0/0,RacingCheckpointRegion|;
Scene,Geometry/Cylinder,938,0,1,1,1,0,Cylinder,240,170,0,0,180,0,90,4.8,150,Physical,Entities,Default,Basic|51/38/76/255|Nature/Grass1|3/5|0/0,;
Scene,Geometry/Cylinder,939,0,1,1,1,0,Cylinder,240,170,-360,0,180,0,90,4.8,90,Physical,Entities,Default,Basic|51/38/76/255|Nature/Grass1|3/3|0/0,;
Scene,Geometry/Cuboid,940,0,1,1,1,0,Cuboid,240,170,-180,0,180,0,90,9.6,36,Physical,Entities,Default,Basic|51/38/76/255|Nature/Grass1|3/1.2|0/0,;
Scene,Geometry/Cylinder,941,0,1,1,1,0,Cylinder,-600,170,-660,0,180,0,30,4.8,30,Physical,Entities,Default,Basic|51/38/76/255|Nature/Grass1|1/1|0/0,;
Scene,Geometry/Cuboid,942,0,1,1,1,0,Cuboid,-180,170,-510,0,180,0,84,9.6,60,Physical,Entities,Default,Basic|51/38/76/255|Nature/Grass1|2.8/2|0/0,;
Scene,Geometry/Cylinder,943,0,1,1,1,0,Cylinder,-600,170,0,0,180,0,30,4.8,30,Physical,Entities,Default,Basic|51/38/76/255|Nature/Grass1|1/1|0/0,;
Scene,Geometry/Cuboid,944,0,1,1,1,0,Cuboid,-600,170,-330,0,180,0,30,9.6,66,Physical,Entities,Default,Basic|51/38/76/255|Nature/Grass1|1/2.2|0/0,;
Scene,Geometry/Cuboid,945,0,1,1,1,0,Cuboid,-300,170,-330,0,180,0,60,9.6,96,Physical,Entities,Default,Basic|51/38/76/255|Nature/Grass1|2/3.2|0/0,;
Scene,Geometry/Cuboid,946,0,1,1,1,0,Cuboid,-180,170,60,0,233.1301,0,60,9.6,96,Physical,Entities,Default,Basic|51/38/76/255|Nature/Grass1|2/3.2|0/0,;
Scene,Geometry/Cuboid,947,0,1,1,1,0,Cuboid,0,95,0,0,180,0,1200,12,1200,Physical,Entities,Default,Basic|178/178/255/255|Stone/Earth1|10/10|0/0,;
Scene,Geometry/Cuboid,948,0,1,1,1,0,KillCuboid,0,119,0,0,180,0,1200,12,1200,None,Characters,Default,OldBombExplodeMat|127/178/255/127|1E+08/1E+08,;
Scene,Geometry/Cuboid,949,0,1,1,1,0,KillCuboid,0,104,0,0,180,0,1200,12,1200,None,Characters,Default,OldBombExplodeMat|127/178/255/127|1E+08/1E+08,;
Scene,Nature/Boulder1,950,0,1,1,1,0,Boulder1,509.9397,72.02846,489.9015,345.0984,240.8066,0.8209457,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,951,0,1,1,1,0,Boulder1,193.8492,136.2384,740.7357,0,280.363,0,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,952,0,1,1,1,0,Boulder1,394.2711,62.00384,593.8941,332.1433,261.1248,243.9661,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,953,0,1,1,1,0,Boulder1,335.5833,148.2441,695.9607,0,222.1039,0,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,954,0,1,1,1,0,Boulder1,451.4265,64.70321,655.3947,49.50241,229.4427,326.2813,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,955,0,1,1,1,0,Boulder1,352.6053,90.61925,743.0706,30.00001,194.1025,1.725242E-06,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,956,0,1,1,1,0,Boulder1,349.6281,147.0372,630.0006,40.06787,0.2047593,4.347892,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,957,0,1,1,1,0,Boulder1,136.0069,159.9913,639.8055,359.4145,89.63339,0.1308905,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,958,0,1,1,1,0,Boulder1,223.2269,172.7314,684.6669,0,168.7823,0,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,959,0,1,1,1,0,Boulder1,166.8221,67.36325,818.2863,42.64592,172.9795,8.962039,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,960,0,1,1,1,0,Boulder1,71.85408,43.68305,765.8586,60.23343,132.7852,32.19092,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,961,0,1,1,1,0,Boulder1,-21.64692,54.731,596.6988,46.20003,150.3208,280.8,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,962,0,1,1,1,0,Boulder1,-84.41073,40.18469,502.6173,38.40001,96.81612,-4.357692E-06,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,963,0,1,1,1,0,Boulder1,-185.5267,57.62813,493.761,13.45971,41.56507,345.2592,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,964,0,1,1,1,0,Boulder1,-298.3551,47.33546,391.4631,333.5175,212.4675,10.34711,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,965,0,1,1,1,0,Boulder1,-332.64,69.56693,273.6487,0,130.8577,0,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,966,0,1,1,1,0,Boulder1,-503.3289,28.3295,205.7516,275.8437,135.6788,236.9067,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,967,0,1,1,1,0,Boulder1,-607.1214,67.2164,183.2658,2.983126,246.3599,21.20074,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,968,0,1,1,1,0,Boulder1,-671.4993,61.42166,27.83788,19.8,86.79719,331.8,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,969,0,1,1,1,0,Boulder1,-761.0742,44.23217,-227.5259,0,358.6934,0,15,15,45,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,970,0,1,1,1,0,Boulder1,-714.5313,173.6249,-64.30032,348.8632,55.92721,129.6717,6,6,6,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,971,0,1,1,1,0,Boulder1,-744.8274,58.26836,-518.9334,343.8857,163.3104,4.814795,15,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,972,0,1,1,1,0,Boulder1,-756.1275,120.5303,-633.3573,44.78653,54.20245,350.3353,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,973,0,1,1,1,0,Boulder1,-725.0169,148.7436,-697.5708,353.1569,118.7913,45.19603,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,974,0,1,1,1,0,Boulder1,-585.5214,133.1935,-788.4411,52.44627,32.44209,301.9175,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,975,0,1,1,1,0,Boulder1,-480.3699,153.4512,-826.533,6.6,61.63302,43.19999,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,976,0,1,1,1,0,Boulder1,-340.0137,132.9746,-812.1096,20.38589,107.3592,31.96293,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,977,0,1,1,1,0,Boulder1,-208.3185,131.8963,-824.4441,338.151,82.426,275.4828,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,978,0,1,1,1,0,Boulder1,-64.6368,148.5878,-824.3475,353.4252,97.43491,24.38144,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,979,0,1,1,1,0,Boulder1,77.97921,129.99,-823.3386,338.4311,252.1761,358.8129,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,980,0,1,1,1,0,Boulder1,236.7199,106.2051,-818.67,45.13883,7.124344,275.212,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,981,0,1,1,1,0,Boulder1,378.9753,119.0793,-782.6502,50.39628,356.343,305.0482,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,982,0,1,1,1,0,Boulder1,445.9779,126.6782,-747.8364,37.80001,295.9798,-1.080514E-05,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,983,0,1,1,1,0,Boulder1,560.8683,125.6873,-693.4446,352.9506,22.83048,22.37005,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,984,0,1,1,1,0,Boulder1,688.9662,140.453,-599.9109,52.97438,90.36906,348.9851,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,985,0,1,1,1,0,Boulder1,683.0412,108.2598,-441.0075,64.7093,286.511,184.992,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,986,0,1,1,1,0,Boulder1,560.4543,203.0937,404.3415,0,276.9516,0,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,987,0,1,1,1,0,Boulder1,627.8757,136.5526,272.135,34.85452,48.12532,18.20217,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,988,0,1,1,1,0,Boulder1,696.6156,111.2803,-284.3148,31.36571,131.9635,245.5266,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,989,0,1,1,1,0,Boulder1,681.3123,137.1331,-3.182559,46.8,270.7221,2.494419E-06,21,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,990,0,1,1,1,0,Boulder1,660.6996,155.3073,176.7827,0,317.0674,0,9,9,9,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,991,0,1,1,1,0,Boulder1,-261.2297,46.38998,-871.1829,57.7983,10.59217,359.4783,27,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,992,0,1,1,1,0,Boulder1,151.7215,47.73311,-971.2002,337.3451,330.9134,185.4886,27,15,15,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,993,0,1,1,1,0,Boulder1,1115.302,-46.31089,-5.71455,0,200.3631,0,60,30,60,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,994,0,1,1,1,0,Boulder1,788.9769,12.16937,-546.2325,29.1422,103.1963,62.30183,21,21,21,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,995,0,1,1,1,0,Boulder1,698.694,-23.49352,432.789,63.52003,184.7146,338.1592,21,21,21,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,996,0,1,1,1,0,Boulder1,912.6564,41.42858,452.2653,32.2088,180.0512,349.8698,21,21,21,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Nature/Boulder1,997,0,1,1,1,0,Boulder1,1038.314,-40.47649,71.6412,0,337.4821,0,30,42,30,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,998,0,1,1,1,0,Cuboid,-135,245,-405,0,180,0,3,9,3,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|0.1/0.3|0/0,;
Scene,Geometry/Cuboid,999,0,1,1,1,0,Cuboid,-123,267.5,-60,0,180,0,5.4,13.5,5.4,Physical,Entities,Default,Basic|204/204/204/255|Metal/Metal4|0.18/0.45|0/0,;
Scene,Geometry/Cuboid,1000,0,1,1,1,0,Cuboid,207,290,-390,0,180,0,6,18,6,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|0.2/0.6|0/0,;
Scene,Geometry/Cuboid,1001,0,1,1,1,0,Cuboid,225,234.5,-45,0,180,0,2.4,6.9,2.4,Physical,Entities,Default,Basic|229/229/229/255|Metal/Metal4|0.08/0.23|0/0,;
Scene,Geometry/Cuboid,1002,0,1,1,1,0,Cuboid,195,237.5,-45,0,180,0,2.4,7.5,2.4,Physical,Entities,Default,Basic|178/178/178/255|Metal/Metal4|0.08/0.25|0/0,;
Scene,Geometry/Cuboid,1003,0,1,1,1,0,Cuboid,165,231.5,-45,0,180,0,2.4,6.3,2.4,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal4|0.08/0.21|0/0,;
Scene,Geometry/Cuboid,1004,0,1,1,1,0,Cuboid,-120,267.5,-354,0,180,0,6,13.5,6,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|0.2/0.45|0/0,;
Scene,Geometry/Cuboid,1005,0,1,1,1,0,Cuboid,207,260,-93,0,180,0,6,12,6,Physical,Entities,Default,Basic|204/204/204/255|Metal/Metal4|0.2/0.4|0/0,;
Scene,Geometry/Cuboid,1006,0,1,1,1,0,Cuboid,45,350,-225,0,180,0,12,30,12,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|0.4/1|0/0,;
Scene,Geometry/Cuboid,1007,0,1,1,1,0,Cuboid,156,365,-270,0,180,0,9,33,9,Physical,Entities,Default,Basic|229/229/229/255|Metal/Metal4|0.3/1.1|0/0,;
Scene,Geometry/Cuboid,1008,0,1,1,1,0,Cuboid,-48,335,-192,0,180,0,5.4,27,5.4,Physical,Entities,Default,Basic|178/178/178/255|Metal/Metal4|0.18/0.9|0/0,;
Scene,Geometry/Cuboid,1009,0,1,1,1,0,Cuboid,-48,297.5,-258,0,180,0,5.4,19.5,5.4,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal4|0.18/0.65|0/0,;
Scene,Geometry/Cuboid,1010,0,1,1,1,0,Cuboid,156,410,-174,0,180,0,9,42,9,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|0.3/1.4|0/0,;
Scene,Geometry/Cuboid,1011,0,1,1,1,0,Cuboid,75,305,-129,0,180,0,6,21,6,Physical,Entities,Default,Basic|204/204/204/255|Metal/Metal4|0.2/0.7|0/0,;
Scene,Geometry/Cuboid,1012,0,1,1,1,0,Cuboid,60,320,-336,0,180,0,9,24,9,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|0.3/0.8|0/0,;
Scene,Geometry/Cuboid,1013,0,1,1,1,0,Cuboid,-24,290,-96,0,180,0,12.6,18,12.6,Physical,Entities,Default,Basic|229/229/229/255|Metal/Metal4|0.42/0.6|0/0,;
Scene,Geometry/Cuboid,1014,0,1,1,1,0,Cuboid,-24,327.5,-96,0,180,0,9,25.5,9,Physical,Entities,Default,Basic|178/178/178/255|Metal/Metal4|0.3/0.85|0/0,;
Scene,Geometry/Cuboid,1015,0,1,1,1,0,Cuboid,-24,365,-96,0,180,0,6,33,6,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal4|0.2/1.1|0/0,;
Scene,Geometry/Cuboid,1016,0,1,1,1,0,Cuboid,-24,402.5,-96,0,180,0,3,40.5,3,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|0.1/1.35|0/0,;
Scene,Geometry/Cuboid,1017,0,1,1,1,0,Cuboid,-24,440,-96,0,180,0,1.2,48,1.2,Physical,Entities,Default,Basic|204/204/204/255|Metal/Metal4|0.04/1.6|0/0,;
Scene,Geometry/Cuboid,1018,0,1,1,1,0,Cuboid,-123,282.5,-120,0,180,0,5.4,16.5,5.4,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|0.18/0.55|0/0,;
Scene,Geometry/Cuboid,1019,0,1,1,1,0,Cuboid,-114,305,-201,0,180,0,7.2,21,7.2,Physical,Entities,Default,Basic|229/229/229/255|Metal/Metal4|0.24/0.7|0/0,;
Scene,Geometry/Cuboid,1020,0,1,1,1,0,Cuboid,-135,260,-258,0,180,0,3,12,3,Physical,Entities,Default,Basic|178/178/178/255|Metal/Metal4|0.1/0.4|0/0,;
Scene,Geometry/Cuboid,1021,0,1,1,1,0,Cuboid,-135,252.5,-294,0,180,0,3,10.5,3,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal4|0.1/0.35|0/0,;
Scene,Geometry/Cuboid,1022,0,1,1,1,0,Cuboid,-99,282.5,-258,0,180,0,3,16.5,3,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|0.1/0.55|0/0,;
Scene,Geometry/Cuboid,1023,0,1,1,1,0,Cuboid,-99,275,-294,0,180,0,3,15,3,Physical,Entities,Default,Basic|204/204/204/255|Metal/Metal4|0.1/0.5|0/0,;
Scene,Geometry/Cuboid,1024,0,1,1,1,0,Cuboid,222,245,-144,0,180,0,3,9,3,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|0.1/0.3|0/0,;
Scene,Geometry/Cuboid,1025,0,1,1,1,0,Cuboid,222,297.5,-210,0,90,0,9,19.5,3,Physical,Entities,Default,Basic|229/229/229/255|Metal/Metal4|0.3/0.65|0/0,;
Scene,Geometry/Cuboid,1026,0,1,1,1,0,Cuboid,222,245,-288,0,90,0,5.4,9,3,Physical,Entities,Default,Basic|178/178/178/255|Metal/Metal4|0.18/0.3|0/0,;
Scene,Geometry/Cuboid,1027,0,1,1,1,0,Cuboid,183,305,-339,0,180,0,10.8,21,3.6,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal4|0.36/0.7|0/0,;
Scene,Geometry/Cuboid,1028,0,1,1,1,0,Cuboid,141,282.5,-93,0,180,0,6,16.5,6,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|0.2/0.55|0/0,;
Scene,Geometry/Cuboid,1029,0,1,1,1,0,Cuboid,75,272,-63,0,180,0,6,14.4,6,Physical,Entities,Default,Basic|204/204/204/255|Metal/Metal4|0.2/0.48|0/0,;
Scene,Geometry/Cuboid,1030,0,1,1,1,0,Cuboid,-36,260,-336,0,180,0,9,12,9,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|0.3/0.4|0/0,;
Scene,Geometry/Cuboid,1031,0,1,1,1,0,Cuboid,-84,285.5,-405,0,180,0,6,17.1,3,Physical,Entities,Default,Basic|229/229/229/255|Metal/Metal4|0.2/0.57|0/0,;
Scene,Geometry/Cuboid,1032,0,1,1,1,0,Cuboid,-27,245,-405,0,180,0,4.2,9,3,Physical,Entities,Default,Basic|178/178/178/255|Metal/Metal4|0.14/0.3|0/0,;
Scene,Geometry/Cuboid,1033,0,1,1,1,0,Cuboid,15,267.5,-405,0,180,0,3,13.5,3,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal4|0.1/0.45|0/0,;
Scene,Geometry/Cuboid,1034,0,1,1,1,0,Cuboid,51,245,-405,0,180,0,3,9,3,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|0.1/0.3|0/0,;
Scene,Geometry/Cuboid,1035,0,1,1,1,0,Cuboid,90,275,-405,0,180,0,3,15,3,Physical,Entities,Default,Basic|204/204/204/255|Metal/Metal4|0.1/0.5|0/0,;
Scene,Geometry/Cuboid,1036,0,1,1,1,0,Cuboid,141,290,-390,0,180,0,6,18,6,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|0.2/0.6|0/0,;
Scene,Geometry/Cuboid,1037,0,1,1,1,0,Cuboid,129,260,-45,0,180,0,3.6,12,2.4,Physical,Entities,Default,Basic|229/229/229/255|Metal/Metal4|0.12/0.4|0/0,;
Scene,Geometry/Cuboid,1038,0,1,1,1,0,Cuboid,195,230,42,0,180,0,6,6,6,Physical,Entities,Default,Basic|178/178/178/255|Metal/Metal4|0.2/0.2|0/0,;
Scene,Geometry/Cuboid,1039,0,1,1,1,0,Cuboid,123,267.5,57,0,180,0,7.2,13.5,7.2,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal4|0.24/0.45|0/0,;
Scene,Geometry/Cuboid,1040,0,1,1,1,0,Cuboid,213,221,90,0,180,0,2.4,4.2,2.4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|0.08/0.14|0/0,;
Scene,Geometry/Cuboid,1041,0,1,1,1,0,Cuboid,183,221,90,0,180,0,2.4,4.2,2.4,Physical,Entities,Default,Basic|204/204/204/255|Metal/Metal4|0.08/0.14|0/0,;
Scene,Geometry/Cuboid,1042,0,1,1,1,0,Cuboid,144,245,144,0,180,0,3,9,9,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|0.1/0.3|0/0,;
Scene,Geometry/Cuboid,1043,0,1,1,1,0,Cuboid,108,222.5,144,0,180,0,3,4.5,9,Physical,Entities,Default,Basic|229/229/229/255|Metal/Metal4|0.1/0.15|0/0,;
Scene,Geometry/Cuboid,1044,0,1,1,1,0,Cuboid,183,237.5,123,0,180,0,3.6,7.5,3.6,Physical,Entities,Default,Basic|178/178/178/255|Metal/Metal4|0.12/0.25|0/0,;
Scene,Geometry/Cuboid,1045,0,1,1,1,0,Cuboid,183,215,159,0,180,0,2.4,3,2.4,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal4|0.08/0.1|0/0,;
Scene,Geometry/Cuboid,1046,0,1,1,1,0,Cuboid,216,209,132,0,180,0,1.8,1.8,4.8,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|0.06/0.06|0/0,;
Scene,Geometry/Cuboid,1047,0,1,1,1,0,Cuboid,-195,248,42,0,180,0,6,9.6,6,Physical,Entities,Default,Basic|204/204/204/255|Metal/Metal4|0.2/0.32|0/0,;
Scene,Geometry/Cuboid,1048,0,1,1,1,0,Cuboid,-123,308,57,0,180,0,7.2,21.6,7.2,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|0.24/0.72|0/0,;
Scene,Geometry/Cuboid,1049,0,1,1,1,0,Cuboid,-213,269,90,0,180,0,2.4,13.8,2.4,Physical,Entities,Default,Basic|229/229/229/255|Metal/Metal4|0.08/0.46|0/0,;
Scene,Geometry/Cuboid,1050,0,1,1,1,0,Cuboid,-183,269,90,0,180,0,2.4,13.8,2.4,Physical,Entities,Default,Basic|178/178/178/255|Metal/Metal4|0.08/0.46|0/0,;
Scene,Geometry/Cuboid,1051,0,1,1,1,0,Cuboid,-144,272,144,0,180,0,3,14.4,9,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal4|0.1/0.48|0/0,;
Scene,Geometry/Cuboid,1052,0,1,1,1,0,Cuboid,-108,297.5,144,0,180,0,3,19.5,9,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|0.1/0.65|0/0,;
Scene,Geometry/Cuboid,1053,0,1,1,1,0,Cuboid,-183,260,123,0,180,0,3.6,12,3.6,Physical,Entities,Default,Basic|204/204/204/255|Metal/Metal4|0.12/0.4|0/0,;
Scene,Geometry/Cuboid,1054,0,1,1,1,0,Cuboid,-183,299,159,0,180,0,2.4,19.8,2.4,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|0.08/0.66|0/0,;
Scene,Geometry/Cuboid,1055,0,1,1,1,0,Cuboid,-216,267.5,132,0,180,0,1.8,13.5,4.8,Physical,Entities,Default,Basic|229/229/229/255|Metal/Metal4|0.06/0.45|0/0,;
Scene,Geometry/Cuboid,1056,0,1,1,1,0,Cuboid,-336,278,42,0,180,0,6,15.6,6,Physical,Entities,Default,Basic|178/178/178/255|Metal/Metal4|0.2/0.52|0/0,;
Scene,Geometry/Cuboid,1057,0,1,1,1,0,Cuboid,-264,375.5,57,0,180,0,7.2,35.1,7.2,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal4|0.24/1.17|0/0,;
Scene,Geometry/Cuboid,1058,0,1,1,1,0,Cuboid,-354,254.6,90,0,180,0,2.4,10.92,2.4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|0.08/0.364|0/0,;
